,0
O1,
O2,
C1,-0.11756049072207918
X,-0.056778763045609325
C2,-0.05942805660463926
D1,-0.007137828941436361
D2,0.011480757209164583
A1,0.06237306852873165
A2,-0.06486237910911559
B1,0.08475042458440461
B2,0.14641960562670073
