,0
O1,
O2,
C1,-0.12223773698281429
X,-0.05573139178102186
C2,-0.053994821496977756
D1,-0.009265960088053048
D2,-0.005349108298206929
A1,0.07223728102789737
A2,0.01987990302273383
B1,0.040603093645654925
B2,0.11214160634184366
