,0
O1,
O2,
C1,-0.021316567161755912
X,-0.1513351045318579
C2,0.04761629231735794
D1,0.08880469712740426
D2,-0.01926011949575037
A1,-0.008513045252902949
A2,0.0027850363367523624
B1,0.039109456424238145
B2,0.013989097884485829
